Study	Study_accession	Sample_type	Sample_group	Secondary_sample_accession	Run_accession	Sample_alias	Host	Common_name	Species	Subspeices	Kind	Habitat	Diet	Country	Other_sample_codes	Age_BP	avg_gc	avg_rl	No_reads_no_human
Brito2016	PRJNA217052	saliva	industrial	SRS475563	SRR2246249		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.701783281177	133574
Brito2016	PRJNA217052	saliva	industrial	SRS475563	SRR2246395		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.701783281177	133574
Brito2016	PRJNA217052	saliva	industrial	SRS475563	SRR2247078		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.701783281177	133574
Brito2016	PRJNA217052	saliva	industrial	SRS475563	SRR2247108		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.701783281177	133574
Brito2016	PRJNA217052	saliva	industrial	SRS475563	SRR2248250		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.701783281177	133574
Brito2016	PRJNA217052	saliva	industrial	SRS475563	SRR2248263		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.701783281177	133574
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2237481		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2243543		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2243958		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2243973		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2244018		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2244039		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2244176		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2244657		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2245574		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2246264		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2246341		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2246431		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2246700		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2247006		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2247056		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2247094		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2247106		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2247151		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2247210		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2247430		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2247497		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475569	SRR2247772		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.038628165735	52397
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2221475		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2221493		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2221501		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2221832		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2221861		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2221862		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2221892		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2221900		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2236772		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2237406		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2237611		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2243625		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2243758		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2243821		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2243917		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2243969		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2244038		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2244307		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2244477		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2247009		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2247048		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475571	SRR2248238		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.488823247645	75156
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2193368		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2193561		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2193946		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2194082		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2237575		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2244438		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2244687		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2245646		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2246314		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2247675		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2249313		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2249324		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2249330		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2249382		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2250112		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2250255		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2250566		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2251140		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2251399		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2251632		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2251649		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475573	SRR2251666		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	112.100007859782	63615
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2224314		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2227383		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2227591		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2227907		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2228235		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2231035		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2231337		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2231344		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2231715		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2231742		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2232135		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2232390		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2237307		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2237571		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2243525		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2243617		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2243645		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2243800		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2245517		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2245586		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2247014		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475576	SRR2247676		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	48	70.9580256808144	117286
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2236743		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2236811		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2236816		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2236824		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2236846		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237071		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237319		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237400		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237419		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237421		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237512		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237555		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237566		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237614		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237628		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237656		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237663		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237714		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237758		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237770		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237801		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475579	SRR2237820		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	115.533138921488	84357
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2228620		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2228623		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2228636		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2228668		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2228672		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2228699		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2228729		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2228732		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2231720		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2231787		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2232090		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2236447		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2236719		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2236798		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2237416		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2237511		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2237784		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2243795		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2244180		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2244354		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2248686		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475583	SRR2248742		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	114.637551792219	71922
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2224817		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2236981		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2243557		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2243646		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2243838		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2243875		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2243929		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2244179		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2244223		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2244491		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2244701		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2244762		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2245087		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2245260		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2246285		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2246292		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2246354		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2246444		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2246912		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2247040		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2247045		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475584	SRR2247076		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	115.489982978655	125137
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2221473		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2221474		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2221574		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2221665		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2221887		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2221888		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2221893		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2221899		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2228634		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2228643		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2228712		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2228723		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2228737		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2228768		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2231830		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2236739		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
Brito2016	PRJNA217052	saliva	industrial	SRS475587	SRR2236796		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	41	115.693728022676	74793
